State Name,Univesity Name ,College/Stand Alone Institution
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sanghamam College of Arts And Science, Annamangalam ,Gingee taluk-604 210"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","St.Joseph College of Arts and Science College,Autonomous),Cuddalore- 607001"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","S.S.S college of Arts andScienceandManagement,(co-ed)Bye-passRoad,Arcot-635 2503"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","CSM College of Arts andScience ,Erumanoor Road,Virudachalam-6-6 001"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Dr.M.G.R.Chokalingam Arts college Arcot Road,ACS Nagar(Irumbedu)-632 317"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sreemath Sivagnana Balaya Swamigal Tamil Arts andScience College ,Mailam-604 304"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Thiruvalluvar University College of Arts andScience,Thiruvannainallur,Tirukoilur-607 203"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","K.M.G.college of ARTSandSCIENCE ,R.S.ROAD,Ammananguppam,Gudiyatham-635 803"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Government Arts College, Chidambaram-608 102"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Krishanasamy college of Science,Arts andManagement for women,Nellikuppam High oad,S.Kumarapuram-"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Kamban college of Arts and Science for women,Mathur.-606603"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Arignar Anna Govt. Arts College, Villupuram-605 602"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","SATHYA COLLEGE OF ARTS AND SCIENCE, KILLVISHRAM"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Thiruvalluvar University College of Arts and Science ,Thennangur Village,Vandavasi Taluk-604 408"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Jawaharlal Nehru College for Women,Pali Village,Ulunderpet Taluk"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","K.S.Raja Arts andScience College for Women,Cherapperattai-604 210"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Shanmuga Industries arts andSCience college,(Co-Ed),Manalurpet road,604 401"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Jothi's Vallimalai Road, Katpadi-632 007"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Arcot Sri Mahalaalakshmi Women's institute ofmanagement andComputer Applications,Arcot-Arni Road,Villapakkam-632521"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Shree Raghavendra Arts andScience College ,Keezhamoongiladi,Chidhambaram-608 102"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","BioStatistics Resource and Training Centre.Department of Biostatistics,Christian Medical College"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","M.M.E.S. Women's Arts andScience College,Hakeem Nagar,Melvisharam-632 509"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Arunesha College of Arts andScience for women,Venugopalapuram,Kilnathur,Post- 606 611"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Valliammai College of Arts and Science ,Villupuram Main Road,Vadakarai Thazhanoor,tirukoilur-605 752"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Sun Arts andScience College,Keeranoor,(V),Rajapalayam- 606 755"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Indian Arts andScience college,Kariyandal -Kondam-606 802"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Tirupattur Arts and Science College,SalaiNagar,VaniyambadiRoad,Tirupattur-635 506"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Saraswathi college of Arts and science,Konerikuppam,Mailam,Tindivanam-604 304"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","M.R.K.College of Arts and Science,pazhzchanallurANDPost,Kattumannarkudi-608 301"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Dhivya Arts andScience College,Gingee road, Chetpat-606611"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","C.Abdhul Hakkem College,Hakeem Nagar,Melvisharam-632 509"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","KIng Nandivarman college of Arts and Science,Thellar- 604406"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Indira Gandhi -Jayanthi women's College,Krishaveni Nagar,Kilgudalur,Melpaddi(Post),Tindivanam-604 307"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Mercury college of Arts andScience,Thandalam, KumbinipetPost,Arrakona-631 003m"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Adiparasakthi college of artsandScience,(Autonomous),G.B.Nagar,Kalavai-632506"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Auxilium College (Autonomous)Gandhi Nagar,Katpadi-632 006"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Marappan Lakshiamma arts and Science College,(co-Ed)Kurumber-635652,Tirupattur taluk."
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","RAAK Arts andScience College(c0-Ed),11 Perambi Road,Perambai,Villainaur post,VanurTaluk-605 110"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore","Jamia Darussalam Arabic College,Oomerabad"
Tamil Nadu,"Thiruvalluvar Univeristy, Vellore",Kaveripakkam college of Arts and Science CollegeKaveripakkam-632 508
Maharashtra,"Tilak Maharashtra Vidyapeeth, Pune",NA
Tripura,"Tripura University, Agartala",College of Veterinary Science and Animal Husbandry
Tripura,"Tripura University, Agartala",Bir Bikram Memorial College
Tripura,"Tripura University, Agartala","Government Degree College, Dharmanagar"
Tripura,"Tripura University, Agartala",Micheal Madhusudan Datta College
Tripura,"Tripura University, Agartala","GOVERNMENT DEGREE COLLGE, GANDACHARRA"
Tripura,"Tripura University, Agartala",Ramkrishna Mahavidyalaya
Tripura,"Tripura University, Agartala","Government Degree College, Khumlwng"
Tripura,"Tripura University, Agartala",Regional College of Physical Education
Tripura,"Tripura University, Agartala","TRIPURA STATE ACADEMY OF TRIBAL CULTURE, AGARTALA"
Tripura,"Tripura University, Agartala","Government Degree College, Kamalpur"
Tripura,"Tripura University, Agartala","GOVERNMENT DEGREE COLLGE, SANTIRBAZER"
Tripura,"Tripura University, Agartala",Tripura College of Nursing
Tripura,"Tripura University, Agartala",Sachin Deb Barman Memorial Music College
Tripura,"Tripura University, Agartala",Regional Institute of Pharmaceutical Science and Technology
Tripura,"Tripura University, Agartala",Dhalai District Polytechnic Institute
Tripura,"Tripura University, Agartala",Government College of Art and Craft
Tripura,"Tripura University, Agartala","GOVERNMENT DEGREE COLLGE, TELIAMURA"
Tripura,"Tripura University, Agartala",Women's College
Tripura,"Tripura University, Agartala",Tripura Tribal Folk Music College
Tripura,"Tripura University, Agartala","Government Degree College, Amarpur"
Tripura,"Tripura University, Agartala","SWAMI VIVEKANANDA MAHAVIDYALAYA, MOHANPUR"
Tripura,"Tripura University, Agartala",Bhavan's Tripura College of Teacher Education
Tripura,"Tripura University, Agartala",Bhavan's Tripura College of Science and Technology
Tripura,"Tripura University, Agartala",Institute of Nursing Sciences
Tripura,"Tripura University, Agartala",Tripura Institute of Paramedical Science
Tripura,"Tripura University, Agartala",Netaji Subhas Mahavidyalaya
Tripura,"Tripura University, Agartala",Dasarathdeb Memorial College
Tripura,"Tripura University, Agartala",College of Agriculture
Tripura,"Tripura University, Agartala",NA
Tripura,"Tripura University, Agartala",Maharaja Bir Bikram College
Tripura,"Tripura University, Agartala",Women's Polytechnic College
Tripura,"Tripura University, Agartala","GOVERNMENT DEGREE COLLGE, KANCHANPUR"
Tripura,"Tripura University, Agartala","GOVERNMENT DEGREE COLLGE, LONGTARAI VALLEY"
Tripura,"Tripura University, Agartala",Tripura Medical College and Dr. B.R.A.M. Teaching Hospital
Tripura,"Tripura University, Agartala",Ramthakur College
Tripura,"Tripura University, Agartala","TRIPURA SUNDARI NURSING COLLEGE, AGARTALA"
Tripura,"Tripura University, Agartala","RABINDRA NATH THAKUR MAHAVIDYALAYA, SEPAHIJALA"
Tripura,"Tripura University, Agartala",Government Law College
Tripura,"Tripura University, Agartala",Holy Cross College
Tripura,"Tripura University, Agartala",Kabi Nazrul Mahavidyalaya
Tripura,"Tripura University, Agartala",Tripura Institute of Technology
Tripura,"Tripura University, Agartala",Iswar Chandra Vidyasagar College
Tripura,"Tripura University, Agartala",Agartala Government Medical College
Tripura,"Tripura University, Agartala",Institute of Advance Studies in Education
Tripura,"Tripura University, Agartala",Ambedkar College
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Turuvekere"
Karnataka,"Tumkur University, Tumkur",Rajiv Gandhi College of Education
Karnataka,"Tumkur University, Tumkur",S.V.S College of Education
Karnataka,"Tumkur University, Tumkur",Indira First Grade College
Karnataka,"Tumkur University, Tumkur","Sri T.V.Venkataswamy College of Education, Madhugiri"
Karnataka,"Tumkur University, Tumkur","HEMADRI FIRST GRADE COLLEGE, TUMKUR"
Karnataka,"Tumkur University, Tumkur","Udayabharathi Arts First Grade College for Women, Tiptur"
Karnataka,"Tumkur University, Tumkur","GOVERNMENT FIRST GRADE COLLEGE, TUMKUR"
Karnataka,"Tumkur University, Tumkur",Umapragathi First Grade College
Karnataka,"Tumkur University, Tumkur","Swamy Vivekananda College of Management Studies, Pavagada"
Karnataka,"Tumkur University, Tumkur","Kalpatharu College of Education, Tiptur"
Karnataka,"Tumkur University, Tumkur",Sri Siddartha Institute of Business Management
Karnataka,"Tumkur University, Tumkur","Kalpatharu Science First Grade College, Tiptur"
Karnataka,"Tumkur University, Tumkur",KAUTILYA ACADEMY OF MANAGEMENT STUDIES
Karnataka,"Tumkur University, Tumkur",Sri Siddartha Institute of Management Studies
Karnataka,"Tumkur University, Tumkur",S.R.S First Grade College
Karnataka,"Tumkur University, Tumkur","Pallagatti Adavappa Arts and Commerce First Grade College, Tiptur"
Karnataka,"Tumkur University, Tumkur",Union Christian First Grade College
Karnataka,"Tumkur University, Tumkur",University College of Science
Karnataka,"Tumkur University, Tumkur","Udayabharathi First Grade College for Women, Turuvekere"
Karnataka,"Tumkur University, Tumkur","Y.E.R Government First Grade College, Pavagada"
Karnataka,"Tumkur University, Tumkur",Indira College of Education
Karnataka,"Tumkur University, Tumkur","B.M.S. Government First Grade College, Huliyar"
Karnataka,"Tumkur University, Tumkur","Jnanajyothi First Grade College, Baragur"
Karnataka,"Tumkur University, Tumkur","ANANYA INSTITUTE OF COMMERCE AND MANAGEMENT, TUMKUR"
Karnataka,"Tumkur University, Tumkur","Chanukya Academy of Management, Kunigal"
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Sira"
Karnataka,"Tumkur University, Tumkur",Sri Siddartha College of Education
Karnataka,"Tumkur University, Tumkur",Vidyodaya First Grade College
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Madhugiri"
Karnataka,"Tumkur University, Tumkur",NA
Karnataka,"Tumkur University, Tumkur","Sri Honnadevi Government First Grade College, Dandinashivara"
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Koratagere"
Karnataka,"Tumkur University, Tumkur",Sridevi Post Graduate Centre
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Bukkapattana"
Karnataka,"Tumkur University, Tumkur",Sridevi College of Education
Karnataka,"Tumkur University, Tumkur","Sree Siddaganga Arts, Science and Commerce First Grade Women's College"
Karnataka,"Tumkur University, Tumkur","Sri Digvijaya College of Education, Turuvekere"
Karnataka,"Tumkur University, Tumkur",Divya College of Education
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Nonavinakere"
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Kunigal"
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Gubbi"
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Tiptur"
Karnataka,"Tumkur University, Tumkur","R.Muddarangegowda College of Education, Sira"
Karnataka,"Tumkur University, Tumkur",Vidyavahini First Grade College
Karnataka,"Tumkur University, Tumkur","Siddashri First Grade College, Nittur"
Karnataka,"Tumkur University, Tumkur",Sridevi Institute of Management Studies
Karnataka,"Tumkur University, Tumkur","Sree Siddaganga Arts, Science and Commerce First Grade College"
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Chikkanayakanahalli"
Karnataka,"Tumkur University, Tumkur",Nayala College of Education
Karnataka,"Tumkur University, Tumkur",Vidyavahini Vollege of Education
Karnataka,"Tumkur University, Tumkur",Sarvodaya First Grade College
Karnataka,"Tumkur University, Tumkur",S.V.S First Grade College
Karnataka,"Tumkur University, Tumkur",Sree Siddaganga College of Education
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Badavanahalli"
Karnataka,"Tumkur University, Tumkur","Mangala First Grade College, Kodigenahalli"
Karnataka,"Tumkur University, Tumkur",Sri Babu Jagajeevanram First Grade College
Karnataka,"Tumkur University, Tumkur",Sridevi First Grade College
Karnataka,"Tumkur University, Tumkur",University College of Arts
Karnataka,"Tumkur University, Tumkur","SREE SIDDALINGESHWARA BA INTEGRATED KANNADA PANDIT COLLEGE, TUMKUR"
Karnataka,"Tumkur University, Tumkur",SWAMI VIVEKANANDA COLLEGE OF COMMERCE AND MANAGEMENT
Karnataka,"Tumkur University, Tumkur",Gurushree College for B.S.W and M.S.W
Karnataka,"Tumkur University, Tumkur",Aruna College of Commerce and Management
Karnataka,"Tumkur University, Tumkur","Sri Ranganatha First Grade College, Sira"
Karnataka,"Tumkur University, Tumkur","Sri Anjaneyaswamy First Grade College, Baragur"
Karnataka,"Tumkur University, Tumkur","Sri Basaveshwara College of Education, Tiptur"
Karnataka,"Tumkur University, Tumkur",Sacred Heart First Grade College
Karnataka,"Tumkur University, Tumkur",Hemadri Institute of Management Studies
Karnataka,"Tumkur University, Tumkur",Sree Krishna College of Education
Karnataka,"Tumkur University, Tumkur",K.S.E.F College of Education
Karnataka,"Tumkur University, Tumkur","Sri Siddartha Arts, Science and Commerce First Grade College"
Karnataka,"Tumkur University, Tumkur",Sree Siddaganga Arts and Commerce First Grade Evening College
Karnataka,"Tumkur University, Tumkur","Sri Venkateshwara First Grade College, Pavagada"
Karnataka,"Tumkur University, Tumkur",Sri Siddaganga College of Physical Education
Karnataka,"Tumkur University, Tumkur",Bharathi College of Education
Karnataka,"Tumkur University, Tumkur",Bapuji First Grade College
Karnataka,"Tumkur University, Tumkur",Suffah Institute of Management Studies
Karnataka,"Tumkur University, Tumkur","Sri T.V.Venkataswamy First Grade College, Madhugiri"
Karnataka,"Tumkur University, Tumkur","Sri Krishna First Grade College, Pavagada"
Karnataka,"Tumkur University, Tumkur","Navodaya First Grade College, Chikkanayakanahalli"
Karnataka,"Tumkur University, Tumkur","Sri Mallikarjunaswamy First Grade College, Mattighatta"
Karnataka,"Tumkur University, Tumkur","Government Fine Arts School, Tumkur"
Karnataka,"Tumkur University, Tumkur","Sri Basaveshwara First grade College, Tiptur"
Karnataka,"Tumkur University, Tumkur","Government First Grade College, Hebbur"
Karnataka,"Tumkur University, Tumkur",Akshaya College of Education
Karnataka,"Tumkur University, Tumkur","Sri Venkateshwara First Grade College, Huliyurudurga"
Karnataka,"Tumkur University, Tumkur",Sri Siddartha Centre for Media Studies
Karnataka,"Tumkur University, Tumkur","Sri Gangadhareshwara First Grade College, Thovinakere"
Uttar Pradesh,"U.P. Rajarshi Tandon Open University, Allahabad",NA
Gujarat,UKA TARSADIA UNIVERSITY,"230 MALIBA PHARMACY COLLEGE, TARSADI"
Gujarat,UKA TARSADIA UNIVERSITY,Maniba-Bhula Nursing College
Gujarat,UKA TARSADIA UNIVERSITY,NA
Gujarat,UKA TARSADIA UNIVERSITY,"053 CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI"
Karnataka,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA","College of Horticulture, Hiriyur"
Karnataka,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA","College of Horticulture, Mudigere"
Karnataka,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA",NA
Karnataka,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA","Forestry College, Ponnampet"
Karnataka,"University of Agricultural Sciences, Bangalore","Sericulture college,Chinthamani"
Karnataka,"University of Agricultural Sciences, Bangalore",NA
Karnataka,"University of Agricultural Sciences, Bangalore","Agriculture College, Hassan"
Karnataka,"University of Agricultural Sciences, Bangalore","Agriculture College, V C Farm, Mandya"
Karnataka,"University of Agricultural Sciences, Dharwad",NA
Karnataka,"University of Agricultural Sciences, Dharwad","COLLEGE OF AGRICULTURE, DHARWAD"
Karnataka,"University of Agricultural Sciences, Dharwad","COLLEGE OF RURAL HOME SCIENCE,DHARWAD"
Karnataka,"University of Agricultural Sciences, Raichur",NA
Uttar Pradesh,"University of Allahabad, Allahabad",Iswar Saran Degree College
Uttar Pradesh,"University of Allahabad, Allahabad",Ewing Christian College(Autonomous College)
Uttar Pradesh,"University of Allahabad, Allahabad",Shyama Prasad Mukherji Govt. Degree College
Uttar Pradesh,"University of Allahabad, Allahabad",Rajarshi Tandon Girls Degree College
Uttar Pradesh,"University of Allahabad, Allahabad",Hamidia Girls Degree College
Uttar Pradesh,"University of Allahabad, Allahabad",Allahabad Degree College
Uttar Pradesh,"University of Allahabad, Allahabad",Jagat Taran Girls Degree College
Uttar Pradesh,"University of Allahabad, Allahabad",Sanwal Dass Sadan Lal Khanna Girls Degree College
Uttar Pradesh,"University of Allahabad, Allahabad",Chaudhary Mahadeo Prasad Degree College
Uttar Pradesh,"University of Allahabad, Allahabad",K.P.Training College
Uttar Pradesh,"University of Allahabad, Allahabad",Arya Kanya Degree College
Uttar Pradesh,"University of Allahabad, Allahabad",Govind Ballabh Pant Social Science Institute
Uttar Pradesh,"University of Allahabad, Allahabad",NA
Delhi,University of Delhi,Maharaja Agrasen College
Delhi,University of Delhi,Ayurvedic and Unani Tibbia College
Delhi,University of Delhi,Acharya Narender Dev College
Delhi,University of Delhi,Daulat Ram College
Delhi,University of Delhi,Hans Raj College
Delhi,University of Delhi,NA
Delhi,University of Delhi,Durgabai Deshmukh College of Special Education
Delhi,University of Delhi,Kalindi College
Delhi,University of Delhi,Pandit Deen Dayal Upadhaya Institute for the Physically Handicapped
Delhi,University of Delhi,Shaheed Bhagat Singh College (Evening)
Delhi,University of Delhi,Maharishi Valmiki College of Education
Delhi,University of Delhi,Shaheed Rajguru College of Applied Sciences for Women
Delhi,University of Delhi,Janki Devi Memorial College
Delhi,University of Delhi,Bhim Rao Ambedkar College
